filename,label,feature,value,z_score
khmer7.wav,Human,StddevVoicedSegmentLengthSec,0.28209603,3.96
cantonese9.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,54.199802,3.96
english317.wav,Human,F3frequency_sma3nz_amean,3036.4863,3.96
43d9cce1-2459-40fa-9fb0-4b51da70c909.wav,AI,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,951.59076,3.95
english145.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-180.086,3.95
english45.wav,Human,mfcc3_sma3_stddevNorm,-421.75256,3.95
hadiyya1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,771.40436,3.95
macedonian18.wav,Human,spectralFlux_sma3_amean,0.68768585,3.94
english264.wav,Human,jitterLocal_sma3nz_amean,0.046442274,3.94
english68.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,950.10455,3.94
spanish116.wav,Human,jitterLocal_sma3nz_amean,0.046433937,3.94
english85.wav,Human,logRelF0-H1-A3_sma3nz_amean,50.347946,3.93
chaldean1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,54.02969,3.93
mandarin30.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.33843112,3.93
english501.wav,Human,spectralFlux_sma3_amean,0.68670994,3.93
french13.wav,Human,spectralFlux_sma3_amean,0.68689036,3.93
english315.wav,Human,loudness_sma3_percentile50.0,1.0640998,3.93
russian10.wav,Human,loudness_sma3_meanRisingSlope,20.667076,3.92
spanish87.wav,Human,StddevUnvoicedSegmentLength,0.6166656,3.92
macedonian14.wav,Human,loudness_sma3_stddevRisingSlope,11.23794,3.92
english57.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1533.8542,3.92
maltese2.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.1080365,3.92
english105.wav,Human,loudness_sma3_percentile50.0,1.0607046,3.91
portuguese20.wav,Human,loudness_sma3_amean,1.1552984,3.91
english45.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,53.89911,3.91
portuguese20.wav,Human,loudness_sma3_percentile50.0,1.0614657,3.91
portuguese33.wav,Human,spectralFlux_sma3_amean,0.6847459,3.91
japanese17.wav,Human,loudness_sma3_pctlrange0-2,1.594643,3.91
english112.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-1.1475601,3.9
english329.wav,Human,logRelF0-H1-H2_sma3nz_amean,-13.72679,3.9
pashto9.wav,Human,loudness_sma3_pctlrange0-2,1.5914346,3.9
mandarin16.wav,Human,loudness_sma3_pctlrange0-2,1.5923699,3.9
tajiki1.wav,Human,shimmerLocaldB_sma3nz_amean,1.8896216,3.9
swedish14.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,763.1725,3.9
farsi12.wav,Human,alphaRatioV_sma3nz_amean,3.9668643,3.9
ibibio3.wav,Human,shimmerLocaldB_sma3nz_amean,1.8878025,3.89
arabic45.wav,Human,StddevVoicedSegmentLengthSec,0.27956563,3.89
english336.wav,Human,mfcc1_sma3_amean,-5.1625276,3.88
vietnamese20.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,760.1568,3.88
german34.wav,Human,F2bandwidth_sma3nz_stddevNorm,0.531221,3.88
2026-03-08 16-10-31.wav,AI,slopeUV500-1500_sma3nz_amean,0.037937943,3.88
naxi1.wav,Human,mfcc3V_sma3nz_amean,-18.569897,3.88
bai1.wav,Human,F3frequency_sma3nz_amean,3029.684,3.87
english113.wav,Human,hammarbergIndexV_sma3nz_stddevNorm,1.8040133,3.87
macedonian7.wav,Human,loudness_sma3_percentile80.0,1.8613136,3.87
bari2.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,758.60223,3.87
khmer7.wav,Human,mfcc2V_sma3nz_amean,37.22993,3.86
english407.wav,Human,logRelF0-H1-H2_sma3nz_amean,25.862696,3.86
spanish82.wav,Human,StddevUnvoicedSegmentLength,0.6102251,3.86
malay5.wav,Human,mfcc3_sma3_amean,39.26925,3.85
english503.wav,Human,spectralFlux_sma3_amean,0.6786014,3.85
english238.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.4465074,3.85
finnish5.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,756.05237,3.85
french51.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,756.1414,3.85
spanish155.wav,Human,jitterLocal_sma3nz_stddevNorm,3.1234312,3.85
english145.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.30521584,3.85
miskito10.wav,Human,MeanUnvoicedSegmentLength,0.5436363,3.85
hungarian2.wav,Human,F3frequency_sma3nz_amean,3028.6213,3.85
english80.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.1000409,3.85
arabic1.wav,Human,MeanVoicedSegmentLengthSec,0.34903225,3.85
english335.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.5383493,3.85
english289.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-1.1047381,3.85
yoruba5.wav,Human,StddevUnvoicedSegmentLength,0.60824984,3.84
mandarin30.wav,Human,logRelF0-H1-A3_sma3nz_amean,-1.9790996,3.84
portuguese22.wav,Human,StddevVoicedSegmentLengthSec,0.27774265,3.84
english238.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,754.0172,3.84
english191.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1507.4669,3.84
2026-03-08 16-19-32.wav,AI,slopeUV500-1500_sma3nz_amean,0.03756108,3.84
ewe1.wav,Human,F1bandwidth_sma3nz_amean,1043.398,3.84
english72.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1508.0089,3.84
spanish7.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,376.68182,3.83
english313.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.44488248,3.83
2026-03-08 16-08-16.wav,AI,shimmerLocaldB_sma3nz_stddevNorm,1.3372179,3.83
english298.wav,Human,loudness_sma3_meanRisingSlope,20.39486,3.83
english331.wav,Human,loudness_sma3_percentile80.0,1.8509622,3.83
portuguese36.wav,Human,loudness_sma3_percentile80.0,1.8513945,3.83
russian19.wav,Human,loudness_sma3_percentile80.0,1.8478355,3.82
2026-03-08 16-20-24.wav,AI,loudness_sma3_percentile80.0,1.8475822,3.82
urdu1.wav,Human,loudness_sma3_stddevNorm,1.2085025,3.82
mandarin61.wav,Human,mfcc4V_sma3nz_amean,-45.716957,3.82
english84.wav,Human,jitterLocal_sma3nz_stddevNorm,3.1111982,3.82
mandarin61.wav,Human,mfcc4_sma3_amean,-30.761415,3.82
spanish56.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.33421212,3.82
spanish54.wav,Human,spectralFlux_sma3_amean,0.67518425,3.82
arabic86.wav,Human,loudness_sma3_meanFallingSlope,16.157097,3.81
english28.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1498.8672,3.81
hungarian7.wav,Human,spectralFluxUV_sma3nz_amean,0.5066519,3.81
english45.wav,Human,shimmerLocaldB_sma3nz_amean,1.8736918,3.81
english302.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,926.81714,3.81
english450.wav,Human,HNRdBACF_sma3nz_amean,-2.2219665,3.81
2026-03-08 16-09-45.wav,AI,loudness_sma3_percentile80.0,1.8462892,3.81
wolof2.wav,Human,slopeV500-1500_sma3nz_stddevNorm,32.427757,3.81
english469.wav,Human,F2frequency_sma3nz_amean,1976.8196,3.8
tajiki1.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.33351406,3.8
spanish29.wav,Human,StddevUnvoicedSegmentLength,0.60533035,3.8
japanese20.wav,Human,loudness_sma3_pctlrange0-2,1.5696138,3.8
english495.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.3333014,3.8
2026-03-08 16-09-45.wav,AI,loudness_sma3_meanFallingSlope,16.144022,3.8
english331.wav,Human,loudness_sma3_meanFallingSlope,16.139915,3.8
english469.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,53.31684,3.8
english56.wav,Human,logRelF0-H1-A3_sma3nz_amean,-1.6822562,3.8
english135.wav,Human,F1frequency_sma3nz_amean,920.4806,3.79
hungarian8.wav,Human,MeanVoicedSegmentLengthSec,0.34612674,3.79
mandarin30.wav,Human,hammarbergIndexV_sma3nz_amean,3.6343677,3.79
english329.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-59.880356,3.78
bulgarian11.wav,Human,loudness_sma3_stddevNorm,1.203608,3.78
english459.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1491.9258,3.78
spanish131.wav,Human,loudness_sma3_stddevNorm,1.2047278,3.78
english62.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1486.9746,3.77
english105.wav,Human,loudness_sma3_amean,1.1341304,3.77
swedish14.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,371.464,3.77
portuguese20.wav,Human,loudness_sma3_stddevRisingSlope,11.008934,3.77
english469.wav,Human,HNRdBACF_sma3nz_stddevNorm,-4.9662204,3.77
cantonese9.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.4403835,3.77
english450.wav,Human,F0semitoneFrom27.5Hz_sma3nz_amean,49.148617,3.77
english564.wav,Human,jitterLocal_sma3nz_amean,0.045346137,3.77
turkish11.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.09121,3.77
english45.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,370.8745,3.76
2026-03-08 16-19-32.wav,AI,spectralFluxV_sma3nz_amean,0.97177494,3.76
portuguese36.wav,Human,loudness_sma3_percentile20.0,0.5006612,3.76
mandarin30.wav,Human,alphaRatioV_sma3nz_amean,3.3098083,3.76
english503.wav,Human,loudness_sma3_percentile80.0,1.8345685,3.76
english108.wav,Human,spectralFluxUV_sma3nz_amean,0.50155586,3.76
czech3.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.43953952,3.76
english313.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.3316532,3.76
mandarin45.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.090056,3.76
spanish88.wav,Human,StddevUnvoicedSegmentLength,0.59977496,3.75
kazakh1.wav,Human,spectralFlux_sma3_amean,0.6677299,3.75
cantonese4.wav,Human,mfcc4V_sma3nz_amean,-44.979195,3.75
english331.wav,Human,loudness_sma3_percentile20.0,0.49982888,3.75
french15.wav,Human,VoicedSegmentsPerSec,0.66143036,3.75
portuguese36.wav,Human,hammarbergIndexV_sma3nz_amean,3.8596065,3.75
macedonian25.wav,Human,loudness_sma3_percentile80.0,1.8316185,3.75
hindi2.wav,Human,alphaRatioV_sma3nz_amean,3.2489762,3.75
english479.wav,Human,MeanVoicedSegmentLengthSec,0.3444186,3.75
english501.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,739.962,3.75
english49.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,913.30707,3.74
italian30.wav,Human,F2frequency_sma3nz_amean,1973.0052,3.74
bavarian2.wav,Human,mfcc2_sma3_stddevNorm,285.57486,3.74
english498.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.4376946,3.74
spanish56.wav,Human,logRelF0-H1-A3_sma3nz_amean,-1.2794986,3.74
portuguese20.wav,Human,loudness_sma3_percentile80.0,1.828034,3.74
english70.wav,Human,loudness_sma3_meanFallingSlope,15.970553,3.73
lao2.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.0870419,3.73
wolof2.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,910.9746,3.73
spanish56.wav,Human,F2frequency_sma3nz_amean,1972.1128,3.73
romanian15.wav,Human,jitterLocal_sma3nz_amean,0.045079228,3.73
english495.wav,Human,mfcc1_sma3_amean,-4.291297,3.73
bulgarian10.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,736.2,3.73
spanish56.wav,Human,logRelF0-H1-A3_sma3nz_stddevNorm,-10.63728,3.73
english108.wav,Human,loudness_sma3_stddevFallingSlope,9.623636,3.73
english566.wav,Human,alphaRatioV_sma3nz_amean,3.1244895,3.72
english159.wav,Human,mfcc1V_sma3nz_amean,6.2048783,3.72
hindi2.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,52.846516,3.72
english459.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.43650922,3.72
spanish56.wav,Human,F1frequency_sma3nz_amean,914.9573,3.72
english445.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,367.29004,3.71
korean42.wav,Human,mfcc2V_sma3nz_stddevNorm,-95.01061,3.71
english75.wav,Human,alphaRatioV_sma3nz_stddevNorm,-5.31065,3.71
indonesian5.wav,Human,jitterLocal_sma3nz_stddevNorm,3.059671,3.7
japanese8.wav,Human,mfcc4_sma3_amean,-29.807894,3.7
cantonese12.wav,Human,logRelF0-H1-A3_sma3nz_amean,-1.0235528,3.7
2026-03-08 16-08-16.wav,AI,equivalentSoundLevel_dBp,-12.1379795,3.7
english40.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.3290872,3.7
lithuanian6.wav,Human,spectralFlux_sma3_stddevNorm,1.6162603,3.69
english554.wav,Human,mfcc1_sma3_amean,40.20525,3.69
turkish15.wav,Human,VoicedSegmentsPerSec,0.6918574,3.69
portuguese47.wav,Human,spectralFlux_sma3_stddevNorm,1.6150603,3.69
french13.wav,Human,spectralFluxV_sma3nz_amean,0.96040857,3.69
english302.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1463.3972,3.69
english75.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.32877946,3.69
indonesian6.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,365.14703,3.69
spanish95.wav,Human,jitterLocal_sma3nz_stddevNorm,3.0541217,3.69
russian9.wav,Human,alphaRatioUV_sma3nz_amean,-27.27092,3.69
english154.wav,Human,loudness_sma3_amean,1.1230094,3.69
english443.wav,Human,F1bandwidth_sma3nz_amean,1055.109,3.69
2026-03-08 16-20-24.wav,AI,loudness_sma3_percentile50.0,1.0270061,3.68
turkish16.wav,Human,hammarbergIndexV_sma3nz_amean,4.226444,3.68
english329.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.43292582,3.68
english26.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.5302031,3.68
english564.wav,Human,mfcc2V_sma3nz_amean,-24.088818,3.68
english265.wav,Human,loudness_sma3_pctlrange0-2,1.5428363,3.68
russian10.wav,Human,spectralFluxV_sma3nz_amean,0.957341,3.67
spanish131.wav,Human,spectralFlux_sma3_stddevNorm,1.6126236,3.67
slovak4.wav,Human,spectralFlux_sma3_amean,0.65952015,3.67
hungarian2.wav,Human,F2frequency_sma3nz_amean,1968.2513,3.67
german28.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.32823375,3.67
korean11.wav,Human,loudness_sma3_stddevFallingSlope,9.525424,3.67
english335.wav,Human,mfcc4_sma3_amean,-29.575455,3.67
9e31bf5f-b0a9-4680-a6ce-77068b929876.wav,AI,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,900.0624,3.67
turkish15.wav,Human,shimmerLocaldB_sma3nz_amean,1.8447043,3.66
ibibio3.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,52.560307,3.66
english359.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.32753536,3.66
2026-03-08 16-08-16.wav,AI,loudness_sma3_pctlrange0-2,1.5403287,3.66
arabic27.wav,Human,StddevVoicedSegmentLengthSec,0.2705666,3.66
russian9.wav,Human,hammarbergIndexUV_sma3nz_amean,36.92184,3.65
macedonian12.wav,Human,loudness_sma3_percentile80.0,1.8048931,3.64
russian10.wav,Human,loudness_sma3_stddevRisingSlope,10.801788,3.64
mandarin17.wav,Human,loudness_sma3_meanRisingSlope,19.858854,3.64
english40.wav,Human,jitterLocal_sma3nz_stddevNorm,3.0315268,3.64
farsi12.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,361.8816,3.64
english59.wav,Human,F1bandwidth_sma3nz_amean,1058.5647,3.64
2026-03-08 16-18-01.wav,AI,loudness_sma3_meanFallingSlope,15.74415,3.64
a4c43d3b-9cc2-4fe6-afb9-2fca0b55b286.wav,AI,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,894.7807,3.64
90a080a0-44d0-4c6a-a459-86146c2af768.wav,AI,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,894.7807,3.64
mandarin30.wav,Human,jitterLocal_sma3nz_amean,0.044495102,3.64
english335.wav,Human,mfcc4V_sma3nz_amean,-43.77059,3.63
english102.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,719.0707,3.63
english485.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,361.16006,3.63
portuguese36.wav,Human,logRelF0-H1-A3_sma3nz_amean,-0.5679507,3.63
portuguese36.wav,Human,alphaRatioV_sma3nz_amean,2.7042859,3.63
tajiki1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,16.44837,3.63
english145.wav,Human,HNRdBACF_sma3nz_amean,-1.7819602,3.62
2026-03-08 16-08-16.wav,AI,spectralFluxUV_sma3nz_amean,0.48856953,3.62
english470.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,717.5288,3.62
english469.wav,Human,logRelF0-H1-A3_sma3nz_amean,-0.4914296,3.62
slovak4.wav,Human,loudness_sma3_amean,1.1116695,3.62
english566.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.32603213,3.62
english443.wav,Human,F1frequency_sma3nz_amean,907.7273,3.62
english495.wav,Human,F1frequency_sma3nz_stddevNorm,0.16183072,3.62
english450.wav,Human,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,16.405254,3.62
russian9.wav,Human,jitterLocal_sma3nz_amean,0.044421084,3.62
bosnian9.wav,Human,shimmerLocaldB_sma3nz_amean,1.8372157,3.62
english315.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.42725906,3.61
english443.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.32573855,3.61
turkish15.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,48.684074,3.61
italian8.wav,Human,jitterLocal_sma3nz_stddevNorm,3.0212624,3.61
bai1.wav,Human,spectralFlux_sma3_stddevNorm,1.6013607,3.61
english181.wav,Human,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,16.370302,3.61
italian30.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.32581198,3.61
mandarin7.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,888.5383,3.61
tagalog15.wav,Human,StddevVoicedSegmentLengthSec,0.268338,3.6
somali4.wav,Human,spectralFluxV_sma3nz_amean,0.9474217,3.6
english495.wav,Human,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,16.329887,3.6
english219.wav,Human,spectralFlux_sma3_amean,0.65205365,3.6
macedonian12.wav,Human,loudness_sma3_amean,1.109416,3.6
portuguese31.wav,Human,F1frequency_sma3nz_amean,906.34265,3.6
english329.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-64.10263,3.6
arabic45.wav,Human,MeanVoicedSegmentLengthSec,0.33768114,3.6
macedonian15.wav,Human,loudness_sma3_stddevFallingSlope,9.436802,3.6
italian29.wav,Human,loudness_sma3_stddevFallingSlope,9.429758,3.6
korean35.wav,Human,jitterLocal_sma3nz_stddevNorm,3.0148609,3.6
english329.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-66.69058,3.59
english144.wav,Human,loudness_sma3_percentile50.0,1.0139192,3.59
german10.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-174.55692,3.59
macedonian18.wav,Human,spectralFluxV_sma3nz_amean,0.9448186,3.59
english135.wav,Human,F2frequency_sma3nz_amean,1962.1135,3.59
english81.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.42615303,3.59
turkish15.wav,Human,mfcc1V_sma3nz_amean,6.978888,3.59
macedonian12.wav,Human,loudness_sma3_pctlrange0-2,1.5239486,3.59
2026-03-08 16-18-01.wav,AI,loudness_sma3_stddevNorm,1.181474,3.59
mandarin30.wav,Human,mfcc1_sma3_amean,-3.4525542,3.59
korean46.wav,Human,mfcc2V_sma3nz_stddevNorm,93.11719,3.58
cantonese12.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-1.1130692,3.58
korean14.wav,Human,VoicedSegmentsPerSec,4.237288,3.58
english275.wav,Human,loudness_sma3_percentile20.0,0.48471823,3.58
farsi20.wav,Human,StddevVoicedSegmentLengthSec,0.26740843,3.58
danish4.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.0698589,3.58
spanish129.wav,Human,MeanVoicedSegmentLengthSec,0.3370213,3.58
bosnian9.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.4250843,3.58
amharic5.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.4247188,3.58
01b91071-5bd8-4107-9d40-c9c16b0280b9.wav,AI,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,883.51764,3.58
ga4.wav,Human,jitterLocal_sma3nz_amean,0.0441096,3.57
dutch40.wav,Human,slopeV0-500_sma3nz_stddevNorm,-1204.4685,3.57
macedonian13.wav,Human,loudness_sma3_amean,1.1045765,3.57
italian6.wav,Human,hammarbergIndexUV_sma3nz_amean,36.43563,3.57
korean6.wav,Human,loudness_sma3_percentile80.0,1.7869878,3.57
japanese17.wav,Human,loudness_sma3_meanRisingSlope,19.67123,3.57
macedonian25.wav,Human,loudness_sma3_amean,1.1052221,3.57
english55.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.32365718,3.56
english497.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.42326838,3.56
japanese20.wav,Human,loudness_sma3_percentile80.0,1.7842144,3.56
macedonian7.wav,Human,loudness_sma3_amean,1.1033753,3.56
english230.wav,Human,loudness_sma3_stddevFallingSlope,9.37392,3.56
polish30.wav,Human,mfcc3_sma3_amean,-13.599342,3.56
english189.wav,Human,F1frequency_sma3nz_amean,902.9635,3.56
spanish21.wav,Human,hammarbergIndexUV_sma3nz_amean,36.34744,3.55
macedonian19.wav,Human,loudness_sma3_percentile50.0,1.0076357,3.55
chaldean1.wav,Human,mfcc3_sma3_amean,37.129974,3.55
english50.wav,Human,spectralFluxV_sma3nz_amean,0.9393701,3.55
english495.wav,Human,F2frequency_sma3nz_stddevNorm,0.092118755,3.55
english466.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1420.7783,3.55
kiswahili6.wav,Human,jitterLocal_sma3nz_stddevNorm,2.994212,3.55
french51.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,354.70444,3.55
english450.wav,Human,mfcc1V_sma3nz_stddevNorm,-1.7607911,3.55
english191.wav,Human,hammarbergIndexV_sma3nz_amean,4.881163,3.55
english50.wav,Human,mfcc3V_sma3nz_stddevNorm,80.7208,3.55
polish15.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.523302,3.54
2026-03-08 16-10-31.wav,AI,spectralFlux_sma3_amean,0.6447717,3.54
macedonian20.wav,Human,loudness_sma3_stddevFallingSlope,9.335552,3.54
russian10.wav,Human,loudness_sma3_meanFallingSlope,15.505419,3.54
mandarin19.wav,Human,loudness_sma3_meanRisingSlope,19.562471,3.54
ukrainian4.wav,Human,mfcc2V_sma3nz_amean,-22.940386,3.54
spanish114.wav,Human,loudness_sma3_amean,1.0996968,3.54
filipino2.wav,Human,mfcc4V_sma3nz_amean,-42.80255,3.54
english360.wav,Human,spectralFluxUV_sma3nz_amean,0.48170578,3.54
english369.wav,Human,loudness_sma3_meanRisingSlope,19.574875,3.54
hausa7.wav,Human,mfcc4_sma3_stddevNorm,-459.5193,3.54
italian18.wav,Human,mfcc4_sma3_stddevNorm,458.84134,3.54
italian29.wav,Human,loudness_sma3_percentile50.0,1.0041633,3.53
a4c43d3b-9cc2-4fe6-afb9-2fca0b55b286.wav,AI,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,702.7175,3.53
90a080a0-44d0-4c6a-a459-86146c2af768.wav,AI,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,702.7175,3.53
japanese17.wav,Human,loudness_sma3_percentile80.0,1.7783059,3.53
russian31.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,353.19168,3.53
german10.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-174.9916,3.53
english260.wav,Human,equivalentSoundLevel_dBp,-12.659612,3.53
arabic22.wav,Human,F3bandwidth_sma3nz_amean,738.6321,3.53
french59.wav,Human,StddevVoicedSegmentLengthSec,0.26488483,3.52
oromo1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.42023993,3.52
german10.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-174.52293,3.52
macedonian7.wav,Human,loudness_sma3_pctlrange0-2,1.5078573,3.52
hindko1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.42009503,3.52
dutch34.wav,Human,StddevUnvoicedSegmentLength,0.57847816,3.52
english85.wav,Human,F3bandwidth_sma3nz_amean,1208.4098,3.52
english105.wav,Human,loudness_sma3_stddevFallingSlope,9.315056,3.52
macedonian8.wav,Human,loudness_sma3_percentile50.0,1.0009298,3.51
7a845a83-d731-4a55-b26d-75cd5c6e8f0b.wav,AI,slopeUV500-1500_sma3nz_amean,0.034674868,3.51
english68.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.32154655,3.51
cantonese14.wav,Human,spectralFlux_sma3_stddevNorm,1.5850601,3.51
ibibio3.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-173.20517,3.51
portuguese20.wav,Human,loudness_sma3_meanRisingSlope,19.476225,3.51
macedonian18.wav,Human,loudness_sma3_amean,1.0954586,3.51
english295.wav,Human,F1frequency_sma3nz_amean,899.7263,3.51
macedonian14.wav,Human,loudness_sma3_percentile80.0,1.7733693,3.51
english144.wav,Human,mfcc3_sma3_amean,36.80506,3.51
english105.wav,Human,loudness_sma3_percentile80.0,1.7695961,3.5
georgian4.wav,Human,loudness_sma3_percentile20.0,0.4780199,3.5
macedonian13.wav,Human,loudness_sma3_meanRisingSlope,19.455627,3.5
english56.wav,Human,jitterLocal_sma3nz_amean,0.04365339,3.5
french30.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,350.63278,3.5
2026-03-08 16-09-45.wav,AI,loudness_sma3_stddevRisingSlope,10.584694,3.5
cantonese12.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-68.10969,3.5
turkish16.wav,Human,mfcc1_sma3_amean,-2.9164069,3.5
english49.wav,Human,mfcc1_sma3_stddevNorm,11.915614,3.5
macedonian14.wav,Human,loudness_sma3_meanRisingSlope,19.426537,3.49
romanian15.wav,Human,logRelF0-H1-A3_sma3nz_amean,0.35016337,3.49
turkish16.wav,Human,loudness_sma3_percentile50.0,0.99848956,3.49
korean11.wav,Human,equivalentSoundLevel_dBp,-12.768414,3.49
english486.wav,Human,spectralFluxV_sma3nz_amean,0.9300105,3.49
dutch32.wav,Human,mfcc1_sma3_amean,-2.8320444,3.49
english564.wav,Human,mfcc2_sma3_amean,-15.435055,3.49
arabic86.wav,Human,loudness_sma3_stddevFallingSlope,9.272821,3.49
